Instance,Terminal,Layer,X location,Y location,Voltage
fanout71,VGND,li1,64.4000,48.9600,0.000321
fanout70,VGND,li1,37.2600,38.0800,0.000205
fanout69,VGND,li1,34.5000,27.2000,0.000182
output68,VGND,li1,65.3200,38.0800,0.000270
output67,VGND,li1,60.2600,48.9600,0.000318
output66,VGND,li1,62.5600,54.4000,0.000332
output65,VGND,li1,51.5200,27.2000,0.000246
output64,VGND,li1,61.6400,27.2000,0.000260
output63,VGND,li1,20.7000,10.8800,0.000068
output62,VGND,li1,8.7400,70.7200,0.000164
output61,VGND,li1,20.7000,48.9600,0.000162
output60,VGND,li1,12.8800,10.8800,0.000077
output59,VGND,li1,29.9000,38.0800,0.000160
output58,VGND,li1,42.3200,16.3200,0.000149
output57,VGND,li1,28.0600,54.4000,0.000148
output56,VGND,li1,31.7400,54.4000,0.000181
output55,VGND,li1,38.6400,10.8800,0.000099
output54,VGND,li1,63.0200,54.4000,0.000332
output53,VGND,li1,35.4200,54.4000,0.000196
output52,VGND,li1,25.3000,27.2000,0.000130
output51,VGND,li1,33.5800,38.0800,0.000194
output50,VGND,li1,34.5000,21.7600,0.000220
output49,VGND,li1,12.4200,27.2000,0.000180
output48,VGND,li1,29.4400,59.8400,0.000110
output47,VGND,li1,55.2000,10.8800,0.000128
output46,VGND,li1,19.7800,43.5200,0.000159
output45,VGND,li1,20.7000,54.4000,0.000130
output44,VGND,li1,20.2400,59.8400,0.000090
output43,VGND,li1,33.5800,38.0800,0.000194
output42,VGND,li1,29.4400,70.7200,0.000156
output41,VGND,li1,47.8400,59.8400,0.000183
output40,VGND,li1,55.2000,59.8400,0.000205
output39,VGND,li1,22.5400,70.7200,0.000145
output38,VGND,li1,22.5400,27.2000,0.000145
output37,VGND,li1,61.6400,32.6400,0.000406
output36,VGND,li1,24.3800,10.8800,0.000061
output35,VGND,li1,32.6600,21.7600,0.000193
input34,VGND,li1,65.3200,38.0800,0.000270
input33,VGND,li1,51.0600,65.2800,0.000202
input32,VGND,li1,42.3200,10.8800,0.000108
input31,VGND,li1,65.3200,32.6400,0.000406
input30,VGND,li1,40.9400,38.0800,0.000224
input29,VGND,li1,8.7400,48.9600,0.000183
input28,VGND,li1,8.7400,10.8800,0.000077
input27,VGND,li1,23.4600,43.5200,0.000145
input26,VGND,li1,25.3000,21.7600,0.000128
